,id_districtname,id_regionname,villmtaaname,hh_size,mealsperday,Student_age,Dropout,SchoolhasGirlsroom,PTR,PCR,GPLR,BPLR,PTMR,Student_readbookwithparent,Parentteacherdiscussion,ParentCheckChildbook,EA_area,Studentsex,Income__source
42088,117,5,3087,5,2,8,1,2,27.399999618530302,51.375,66.3333358764648,70.6666641235352,137.0,1,1,1,2,2,1
52348,3,10,1286,5,3,13,1,1,33.4000015258789,47.7142868041992,33.2000007629395,33.5999984741211,0.0,2,2,1,2,2,2
25403,61,12,780,9,2,13,1,2,51.0,71.4000015258789,21.875,22.75,178.5,2,2,1,2,2,2
13823,4,17,1450,7,2,12,0,2,68.5,82.1999969482422,27.125,48.5,0.0,1,1,1,2,2,2
36362,75,7,1041,10,2,10,1,1,34.7272720336914,76.4000015258789,133.0,121.666664123535,76.4000015258789,2,1,2,3,2,2
36868,156,7,1056,4,1,7,1,2,25.3333339691162,42.222221374511705,46.75,48.25,76.0,2,2,1,2,1,2
9099,126,24,3518,6,3,8,1,2,46.0,46.0,47.45454406738279,49.25,115.0,2,2,1,2,2,1
53263,72,16,679,4,3,12,1,2,22.25,22.25,10.25,12.0,4.449999809265139,2,2,2,2,2,1
32818,38,23,3660,17,2,14,1,2,25.965517044067397,251.0,138.0,113.0,150.600006103516,2,1,0,2,1,2
34630,144,18,950,9,2,9,1,2,48.54545593261721,89.0,69.5,64.0,0.0,2,1,1,2,2,0
31350,157,23,955,7,3,7,1,2,48.9000015258789,81.5,82.0,81.0,489.0,1,1,1,2,1,2
18879,116,14,2411,6,2,11,1,2,53.0,53.0,42.75,36.75,0.0,2,1,1,2,2,2
21876,142,19,2358,5,1,12,1,2,41.4000015258789,59.1428565979004,69.3333358764648,103.0,51.75,2,2,1,3,1,2
7901,58,24,3580,7,3,10,1,2,31.5,36.0,38.3333320617676,45.6666679382324,21.0,2,2,1,2,1,2
31838,155,23,814,8,2,7,1,2,67.09999847412111,74.55555725097659,52.5,59.3333320617676,223.66667175293,2,1,1,2,1,2
56828,34,21,2673,12,2,10,1,2,24.9599990844727,62.4000015258789,47.45454406738279,49.25,0.0,1,2,1,2,2,2
15893,44,17,3304,6,3,15,1,2,52.1363639831543,143.375,143.25,143.5,573.5,1,1,1,3,1,1
48468,110,11,709,10,3,13,1,1,32.2999992370605,53.8333320617676,47.25,19.142856597900398,161.5,1,1,1,3,1,2
4370,118,0,2241,4,3,12,1,2,33.8461532592773,55.0,23.899999618530302,20.1000003814697,17.6000003814697,2,1,1,2,2,2
26747,80,12,2066,5,3,13,1,2,33.7999992370605,67.59999847412111,123.0,51.1666679382324,225.33332824707,2,2,1,3,2,1
20507,152,19,403,5,3,9,1,2,40.680000305175795,1017.0,82.6666641235352,104.199996948242,101.699996948242,2,1,1,3,2,1
23771,32,4,2584,6,2,7,1,1,24.7826080322266,63.3333320617676,19.7999992370605,18.2000007629395,0.0,1,1,1,3,1,2
323,56,2,775,3,2,14,1,2,18.4166660308838,36.8333320617676,12.625,15.0,0.0,1,2,1,2,2,2
44518,70,15,744,9,2,15,1,2,51.2142868041992,89.625,128.33332824707,110.666664123535,0.0,2,2,2,2,1,2
43002,62,5,879,4,3,9,1,2,25.1052627563477,53.0,27.444444656372102,28.75,36.6923065185547,2,1,1,2,2,2
6578,22,8,2626,5,2,8,1,2,31.9285717010498,55.875,10.3333330154419,26.9166660308838,22.350000381469698,2,1,1,2,1,2
36847,156,7,1056,7,1,8,1,2,25.3333339691162,42.222221374511705,46.75,48.25,76.0,2,2,2,2,1,2
57079,87,21,1328,11,2,8,1,2,45.9473686218262,124.714286804199,145.66667175293,145.33332824707,12.295774459838901,1,2,1,2,1,2
20291,78,14,255,7,3,7,1,2,36.8571434020996,36.8571434020996,34.25,30.25,51.5999984741211,1,1,1,3,1,2
5782,112,8,2134,3,2,12,1,2,25.0,33.3333320617676,22.0,28.0,20.0,2,2,1,2,1,2
56665,34,21,413,8,2,11,1,2,16.470588684082,46.6666679382324,33.3333320617676,60.0,0.0,2,2,2,2,2,2
965,103,2,238,5,3,10,1,2,35.0909080505371,55.1428565979004,65.0,63.6666679382324,38.5999984741211,2,1,1,2,2,2
5659,112,8,2137,4,0,10,1,2,216.0,72.0,51.0,57.0,0.0,1,1,1,2,1,2
6098,132,8,1926,3,3,15,1,2,32.1666679382324,24.125,24.75,18.7999992370605,0.0,2,1,2,2,1,2
31564,155,23,3647,5,3,16,1,2,20.4324321746826,84.0,28.4285717010498,22.375,0.0,2,2,2,3,2,2
33685,145,18,1416,3,2,16,0,2,35.5,59.1666679382324,51.0,37.75,0.0,2,2,2,2,1,2
16470,150,1,2098,3,3,9,1,2,15.439023971557601,30.1428565979004,33.4000015258789,49.8333320617676,63.2999992370605,1,1,1,3,2,1
9359,24,24,1485,5,2,8,1,2,43.111110687255895,64.6666641235352,62.3333320617676,67.0,48.5,1,1,1,2,1,2
14219,43,17,1314,2,2,12,1,2,21.2727279663086,33.4285697937012,22.0,20.6666660308838,0.0,2,1,1,2,1,2
8039,58,24,1753,4,3,14,1,1,30.555555343627898,45.8333320617676,27.0,35.0,137.5,2,1,2,2,1,2
18540,105,14,1368,4,2,7,0,2,36.785713195800795,64.375,51.2000007629395,51.7999992370605,85.8333358764648,2,2,2,2,2,2
37798,36,7,1363,8,2,14,1,2,47.0999984741211,58.875,35.0,37.6666679382324,52.3333320617676,2,2,1,2,1,2
41504,7,5,59,7,2,8,1,2,20.9500007629395,52.375,26.875,25.5,139.66667175293,2,1,1,3,2,1
31360,157,23,653,6,2,9,1,2,37.5555572509766,96.5714263916016,110.666664123535,114.666664123535,67.59999847412111,2,2,1,2,2,2
23752,32,4,3434,9,3,12,1,1,24.7826080322266,63.3333320617676,19.7999992370605,18.2000007629395,0.0,1,1,1,3,1,2
11661,97,13,2529,6,2,14,1,2,51.3333320617676,61.5999984741211,44.5,32.5,0.0,2,2,1,2,2,2
55923,6,21,3408,10,2,7,1,2,31.6071434020996,80.4545440673828,138.0,157.0,0.0,2,2,2,2,1,2
55422,102,6,959,6,2,12,1,2,58.266666412353494,109.25,153.66667175293,137.66667175293,2.53333330154419,2,2,2,2,1,2
17739,65,9,2930,7,2,10,1,2,37.7999992370605,31.5,20.2000007629395,17.6000003814697,94.5,2,2,1,2,2,2
23221,33,4,1369,5,2,13,1,1,45.9000015258789,38.25,35.285713195800795,30.2857151031494,91.8000030517578,2,2,2,2,2,2
26470,85,12,798,11,3,11,1,2,32.888889312744105,42.285713195800795,37.5,36.5,0.0,2,2,1,2,2,2
37133,8,7,3508,6,1,13,1,2,30.9166660308838,63.4000015258789,62.3333320617676,61.3333320617676,0.0,2,2,2,2,2,2
51188,86,10,390,5,3,10,1,2,32.5,25.0,21.75,12.5833330154419,32.5,2,2,1,2,2,2
9107,126,24,2122,5,3,7,1,2,23.0,30.6666660308838,42.5,49.5,92.0,2,2,1,2,1,2
38645,54,20,2677,4,3,9,1,2,42.375,75.3333358764648,180.5,158.5,339.0,2,2,2,2,1,2
5535,112,8,2197,4,3,7,1,2,43.3333320617676,55.7142868041992,51.5,46.0,35.4545440673828,2,1,1,3,1,2
24817,18,12,236,10,3,6,1,2,33.8666648864746,56.4444427490234,42.0,42.6666679382324,25.399999618530302,2,2,1,2,1,2
43877,153,15,2611,10,1,14,1,2,39.0,53.625,47.0,38.7999992370605,0.0,1,1,1,2,1,1
21051,143,19,1565,9,2,7,1,2,18.7777786254883,28.1666660308838,42.0,42.5,84.5,2,1,1,2,2,2
21180,143,19,1726,3,3,11,1,2,46.1428565979004,46.1428565979004,49.0,31.75,0.0,2,1,1,3,2,2
55227,102,6,988,7,2,10,1,2,73.625,294.5,98.5,73.375,0.0,2,2,1,2,1,2
31356,157,23,1773,8,3,9,1,2,33.1666679382324,56.8571434020996,30.0,26.8571434020996,199.0,1,2,1,2,1,2
49593,14,11,1070,6,2,11,1,2,48.3913040161133,159.0,62.625,76.5,11.130000114440902,2,1,1,3,2,2
55461,94,6,1014,5,2,10,1,2,114.857139587402,100.5,96.5,104.5,0.0,2,1,1,2,2,2
37374,8,7,1359,5,2,15,1,2,37.8333320617676,64.8571395874023,56.0,57.5,0.0,2,2,2,2,1,2
1564,15,2,2289,5,2,9,1,1,53.2857131958008,74.5999984741211,63.1666679382324,61.1666679382324,124.333335876465,2,1,1,2,2,2
55014,102,6,1820,10,3,8,1,2,36.4090919494629,89.0,41.5,32.1666679382324,0.0,2,1,1,2,1,2
60146,84,3,3466,7,3,9,1,2,43.9117660522461,298.600006103516,268.333343505859,229.33332824707,19.141025543212898,2,1,1,2,2,2
52974,158,16,3289,6,3,9,1,2,38.0,38.0,18.4285717010498,22.8333339691162,26.600000381469698,1,1,1,2,1,2
17886,65,9,1935,7,2,9,1,2,57.1428565979004,80.0,101.5,98.5,57.1428565979004,2,2,2,2,2,2
47279,134,11,2802,9,1,11,1,1,27.451612472534197,85.0999984741211,72.6666641235352,69.1666641235352,28.3666667938232,2,2,1,3,2,2
17930,65,9,1581,7,3,15,1,2,26.5499992370605,29.5,132.5,133.0,0.0,2,1,1,3,1,2
36433,75,7,913,6,2,10,1,2,42.0740737915039,71.0,72.75,34.625,284.0,2,2,1,3,1,1
2313,5,2,2801,4,2,8,1,2,38.7272720336914,60.8571434020996,113.5,66.3333358764648,106.5,1,1,1,2,2,2
24899,18,12,2359,5,2,9,1,2,48.6428565979004,97.2857131958008,44.375,40.75,56.75,2,2,1,3,2,2
43105,62,5,3350,7,2,12,1,2,39.3333320617676,88.5,95.0,82.0,0.0,2,2,2,2,2,2
57150,87,21,572,6,3,8,1,2,45.3125,90.625,119.333335876465,122.333335876465,362.5,2,2,2,2,1,2
17797,65,9,1102,7,2,7,1,2,44.625,71.4000015258789,33.0,26.5,35.7000007629395,2,2,1,2,2,2
26722,80,12,623,6,2,11,1,1,33.7999992370605,75.1111145019531,54.7142868041992,97.6666641235352,0.0,2,2,2,2,1,2
13414,20,13,3625,9,2,11,1,2,28.0454540252686,68.5555572509766,25.7857151031494,18.285715103149396,4.11333322525024,2,2,1,2,2,2
20041,115,14,326,4,2,11,1,2,72.5,72.5,21.7000007629395,21.7999992370605,435.0,2,1,1,2,2,2
15960,44,17,1468,4,3,10,1,2,28.1428565979004,98.5,47.45454406738279,96.0,19.7000007629395,2,1,1,3,1,1
60412,11,3,1708,7,2,10,1,1,100.111114501953,63.4000015258789,47.45454406738279,49.25,360.399993896484,1,1,1,3,1,1
6915,136,8,1824,5,3,13,1,1,24.0,37.714286804199205,15.4285717010498,22.2857151031494,0.0,1,1,1,2,1,2
54785,101,6,1825,6,3,8,1,2,28.631578445434602,68.0,145.5,126.5,272.0,1,1,1,3,2,2
8038,58,24,1753,6,3,13,1,1,30.555555343627898,45.8333320617676,27.0,35.0,137.5,2,1,2,2,2,2
48868,128,11,173,11,1,10,1,2,39.7999992370605,56.8571434020996,99.5,99.5,22.1111106872559,1,2,1,2,1,2
24389,48,4,1229,6,2,8,1,2,40.9166679382324,54.5555572509766,22.25,18.6666660308838,163.66667175293,2,2,1,2,2,2
39440,35,20,189,14,2,10,1,2,49.818180084228494,68.5,144.0,130.0,54.7999992370605,2,0,0,2,2,2
51540,138,10,2524,10,3,11,1,2,27.0,45.0,43.3333320617676,70.0,0.0,1,1,1,2,2,2
16434,150,1,3246,10,3,10,1,1,46.547946929931605,147.73913574218798,131.692306518555,140.5,20.1065082550049,2,1,1,3,1,2
1728,19,2,342,3,2,12,1,2,25.5714282989502,67.125,55.5999984741211,51.7999992370605,17.8999996185303,2,1,1,3,2,2
32421,146,23,1711,12,2,10,1,2,44.625,64.90908813476561,83.5,95.0,59.5,2,2,1,3,2,1
52260,3,10,2274,5,3,12,1,2,37.703704833984396,113.111114501953,57.4444427490234,55.6666679382324,169.66667175293,2,2,1,3,2,2
49068,128,11,682,6,2,13,1,1,44.8333320617676,100.875,74.0,60.5,0.0,1,1,1,2,2,2
44491,70,15,1790,18,2,6,1,1,87.7777786254883,49.375,71.8333358764648,59.8333320617676,131.66667175293,2,2,2,2,2,2
10098,92,24,1765,5,3,8,1,2,30.5,43.5714302062988,28.1666660308838,45.3333320617676,76.25,2,2,2,2,2,2
15687,69,17,269,5,3,15,1,2,36.1818199157715,66.3333358764648,62.0,37.5,0.0,0,0,0,2,2,2
57782,79,21,2987,13,3,12,1,1,32.5,54.1666679382324,55.6666679382324,79.0,108.333335876465,2,2,2,2,2,2
40062,73,20,881,7,2,7,1,2,49.625,66.1666641235352,51.0,96.5,0.0,2,1,1,2,1,2
21262,83,19,3094,4,2,8,1,2,62.2857131958008,72.6666641235352,76.0,69.3333358764648,7.147541046142581,1,1,1,2,2,2
7930,58,24,2283,10,3,8,1,2,46.1428565979004,53.8333320617676,81.0,80.5,16.1499996185303,1,1,1,2,2,2
24984,18,12,726,5,2,12,1,2,29.5,42.1428565979004,19.25,35.25,0.0,2,2,2,2,2,2
26619,85,12,295,5,2,13,1,2,39.3636360168457,61.8571434020996,25.875,37.6666679382324,433.0,2,1,1,2,1,2
3057,96,0,397,6,1,16,1,2,39.625,105.666664123535,66.1999969482422,60.5999984741211,126.800003051758,1,2,1,2,2,2
502,56,2,789,5,2,13,1,2,64.6999969482422,92.4285736083984,66.40000152587889,78.75,43.1333351135254,2,2,2,2,2,2
59333,123,3,3244,8,1,11,1,2,54.0416679382324,108.083335876465,207.0,338.0,43.233333587646506,2,2,2,2,1,2
61285,16,3,212,16,2,15,1,1,45.4333343505859,97.3571395874023,75.8888854980469,75.55555725097659,10.096296310424801,2,2,2,2,1,2
4288,40,0,1927,10,3,12,1,1,37.4000015258789,561.0,26.100000381469698,30.0,56.0999984741211,2,2,1,2,2,2
37574,36,7,2592,8,2,6,1,2,39.6666679382324,51.0,182.0,175.0,71.4000015258789,0,0,0,2,1,2
1611,15,2,3415,6,3,14,1,2,50.625,57.8571434020996,31.3333339691162,54.25,0.0,2,2,2,2,2,2
50630,23,10,2412,10,3,11,1,2,40.2727279663086,63.2857131958008,18.5,18.4166660308838,0.0,2,2,2,2,2,2
4393,118,0,3276,5,2,8,1,2,31.2666664123535,39.0833320617676,19.2727279663086,19.769229888915998,3.04545450210571,2,2,2,2,2,2
33200,38,23,2728,23,3,13,1,2,22.2000007629395,111.0,39.3333320617676,34.6666679382324,44.4000015258789,2,2,2,2,2,2
13974,43,17,1771,7,2,12,1,2,47.384616851806605,88.0,61.2000007629395,62.0,0.0,1,1,1,2,1,2
46451,90,15,2247,6,2,14,1,2,32.6451606750488,101.199996948242,103.400001525879,99.0,0.0,2,1,1,3,1,1
47720,109,11,2645,15,2,9,1,2,40.25,69.0,46.2000007629395,63.0,120.75,1,1,1,2,1,2
24873,18,12,2463,16,3,8,1,2,60.0,52.5,37.3333320617676,98.0,420.0,2,2,2,2,2,2
21991,142,19,2032,5,3,8,1,1,18.0625,48.1666679382324,38.5,33.75,96.3333358764648,1,2,2,3,1,1
45355,60,15,654,5,3,16,1,2,22.4545459747314,61.75,121.5,125.5,32.9333343505859,2,2,2,3,2,2
28350,140,22,2968,4,2,11,1,1,38.222221374511705,57.3333320617676,44.0,42.0,0.0,2,2,2,2,1,4
45949,133,15,133,9,2,9,1,2,32.8108100891113,110.36363983154301,85.7142868041992,76.75,28.232557296752898,2,2,1,3,2,2
13104,111,13,1172,4,2,10,1,2,40.6666679382324,30.5,12.25,18.25,0.0,2,2,1,2,1,2
13401,20,13,2518,15,3,9,1,2,26.8421058654785,39.230770111084,25.3636360168457,21.0,0.0,2,2,1,2,1,2
46837,149,11,3544,8,2,13,1,2,52.7000007629395,58.5555572509766,26.555555343627898,41.1428565979004,0.0,1,1,1,2,1,2
57805,79,21,860,11,2,15,0,2,40.9090919494629,64.2857131958008,77.6666641235352,72.3333358764648,0.0,1,1,1,2,2,2
20896,143,19,2842,4,3,8,1,2,61.3333320617676,52.5714302062988,25.375,20.625,184.0,1,1,1,2,1,2
6816,136,8,2009,7,3,9,1,1,74.7272720336914,117.428573608398,66.3333358764648,84.8000030517578,164.399993896484,2,2,1,2,1,1
46594,90,15,3530,8,2,10,1,2,63.7142868041992,74.3333358764648,54.75,56.75,0.0,1,1,1,2,1,2
59456,123,3,3100,1,2,12,1,2,35.7999992370605,71.5999984741211,68.0,51.3333320617676,71.5999984741211,2,2,1,2,1,2
41409,108,5,145,5,2,12,1,2,38.285713195800795,76.57142639160159,69.5,64.5,0.0,1,1,1,2,2,1
22493,124,19,1260,7,2,10,1,2,51.4166679382324,102.833335876465,44.4285697937012,51.0,0.0,2,0,0,2,2,2
20244,78,14,2298,8,3,8,1,2,36.4444427490234,41.0,35.4000015258789,30.2000007629395,65.59999847412111,1,1,1,2,1,1
46069,30,15,3156,6,2,12,1,2,39.111110687255895,234.66667175293,72.4000015258789,68.40000152587889,234.66667175293,2,2,2,3,1,2
35519,41,7,3353,7,2,8,1,2,73.5,98.0,48.3333320617676,49.6666679382324,58.7999992370605,0,0,0,2,2,2
1359,15,2,2491,8,2,16,1,1,43.4117660522461,61.5,129.66667175293,116.333335876465,147.600006103516,2,2,1,2,2,2
52590,119,16,807,6,2,9,1,1,62.4285697937012,62.4285697937012,27.0,27.625,0.0,2,1,1,2,1,2
34084,121,18,1435,8,2,9,1,2,58.105262756347706,138.0,40.615383148193395,44.30769348144529,220.800003051758,1,2,1,3,2,2
38211,135,20,1827,10,3,13,1,2,28.913043975830103,55.4166679382324,52.3333320617676,58.5,332.5,1,1,1,3,1,2
17356,113,9,2402,5,3,11,1,2,40.222221374511705,51.7142868041992,22.625,30.1666660308838,181.0,2,2,1,2,2,2
44541,70,15,1991,8,2,11,1,2,21.53125,86.125,97.5,74.75,22.966667175293,2,2,1,3,2,0
24986,18,12,726,3,2,7,1,2,29.5,42.1428565979004,19.25,35.25,0.0,2,2,1,2,1,2
8007,58,24,223,5,3,9,1,1,38.2727279663086,60.1428565979004,43.2000007629395,41.0,0.0,2,1,1,2,2,1
1627,15,2,3415,5,3,9,1,2,50.625,57.8571434020996,31.3333339691162,54.25,0.0,1,1,1,2,2,2
52761,158,16,739,5,3,11,1,1,54.5999984741211,45.5,37.0,31.25,18.2000007629395,2,0,0,2,2,2
15900,44,17,2357,5,2,14,1,2,43.157894134521506,91.11111450195308,50.5,104.0,15.769230842590302,2,2,1,3,2,2
54285,71,16,3599,3,3,8,1,2,41.07143020629879,71.875,51.3333320617676,44.5,95.8333358764648,2,2,1,3,2,2
26276,85,12,3441,9,2,10,1,1,34.4117660522461,73.125,35.625,37.5,29.25,2,2,1,2,1,2
29970,91,22,1964,12,2,7,1,2,46.1428565979004,53.8333320617676,46.0,34.75,32.2999992370605,1,2,1,2,1,2
22632,124,19,2991,6,3,11,1,1,47.0909080505371,57.5555572509766,71.6666641235352,75.75,0.0,2,1,1,2,2,2
3130,96,0,2414,6,2,9,1,2,0.0,0.0,0.0,0.0,0.0,2,1,1,2,2,2
29699,27,22,727,8,2,10,1,2,42.222221374511705,34.545455932617195,33.5,29.8333339691162,0.0,2,2,2,2,2,1
33843,145,18,1707,10,2,12,1,2,38.476188659668004,115.428573608398,99.75,81.8000030517578,202.0,0,0,0,2,1,2
60548,11,3,2939,6,2,10,1,2,44.5,89.0,36.2000007629395,35.0,71.1999969482422,1,1,1,2,2,3
2522,17,2,1274,8,2,15,1,1,57.5,82.1428604125977,59.4000015258789,55.5999984741211,115.0,2,1,1,2,2,2
5891,132,8,2330,6,3,6,1,2,23.125,37.0,26.5,19.75,9.25,1,2,1,2,2,2
43173,62,5,2591,7,2,11,1,2,58.125,66.4285736083984,34.5,64.5,0.0,2,1,0,2,2,2
55710,94,6,640,21,3,11,1,2,116.5,116.5,49.5,67.0,11.6499996185303,1,1,1,2,2,2
27313,95,12,3733,7,2,10,1,1,65.59999847412111,46.8571434020996,42.0,67.3333358764648,0.0,2,2,2,2,2,2
23054,33,4,3606,4,3,7,1,1,45.2857131958008,39.625,25.5,27.3333339691162,0.0,2,2,1,2,1,2
26201,29,12,3760,4,2,16,1,2,26.0,26.0,22.75,22.75,0.0,2,1,2,2,1,1
9590,24,24,1428,8,3,12,1,1,23.25,31.0,12.0,11.25,0.0,1,1,1,2,1,2
51600,138,10,2814,4,2,6,1,2,42.111110687255895,47.375,30.5,32.6666679382324,25.2666664123535,1,2,1,2,1,2
50205,2,10,1605,5,3,8,1,2,27.375,54.75,31.0,31.5714282989502,0.0,2,2,1,2,1,2
43627,153,15,1136,12,1,13,1,2,39.75,45.4285697937012,19.25,18.2222213745117,79.5,1,1,1,2,1,2
34944,45,7,66,6,2,16,1,2,24.5,42.0,21.285715103149396,20.714284896850604,294.0,1,1,1,2,1,2
28907,76,22,3060,5,3,8,1,2,49.9000015258789,71.2857131958008,49.2000007629395,50.5999984741211,0.0,2,2,2,2,1,2
22343,114,19,2377,5,2,10,1,2,24.384614944457997,39.625,24.0,16.5555553436279,6.096153736114499,2,2,1,2,1,2
12037,49,13,3406,6,2,10,1,2,49.0,81.6666641235352,195.0,172.5,0.0,2,1,1,2,2,1
45580,133,15,3153,12,2,10,1,2,35.125,70.25,47.45454406738279,49.25,28.100000381469698,2,2,1,2,1,0
55688,94,6,2359,10,0,7,1,2,40.5999984741211,58.0,72.3333358764648,63.0,0.0,2,2,0,2,2,2
60491,11,3,3139,8,2,11,1,2,52.625,70.1666641235352,194.0,227.0,0.0,2,2,2,2,1,2
53464,72,16,2374,2,3,10,1,2,33.0,28.2857151031494,17.5,15.5,0.0,1,1,1,2,1,2
25233,82,12,1988,6,3,8,1,0,47.75,27.2857151031494,32.3333320617676,31.3333339691162,191.0,2,2,1,2,2,2
5886,132,8,3040,3,1,12,1,2,26.9230766296387,43.75,41.25,30.8333339691162,0.0,2,1,2,2,2,2
15907,44,17,2357,7,3,12,1,2,43.157894134521506,91.11111450195308,50.5,104.0,15.769230842590302,2,2,1,3,2,2
1407,15,2,298,8,2,9,0,2,27.5833339691162,165.5,42.5,40.25,30.0909099578857,2,2,1,2,2,2
9122,126,24,3404,4,2,15,1,1,23.5714282989502,27.5,13.8333330154419,13.6666669845581,20.625,2,2,1,2,2,2
26017,29,12,2578,5,3,7,1,2,40.3333320617676,33.0,25.1428565979004,26.7142848968506,0.0,1,1,1,2,2,2
3229,96,0,1873,5,0,16,1,2,44.75,71.5999984741211,36.2999992370605,58.8333320617676,0.0,1,1,1,2,2,1
13546,20,13,1440,6,2,12,1,2,46.0,51.75,74.3333358764648,63.6666679382324,0.0,2,2,2,2,2,2
26783,80,12,1431,6,3,14,1,2,45.7272720336914,71.8571395874023,44.0,39.8333320617676,50.2999992370605,2,2,1,2,1,2
41977,117,5,3141,7,2,13,1,2,41.9000015258789,69.8333358764648,104.0,105.5,69.8333358764648,2,1,1,2,1,2
51901,55,10,3282,6,3,8,1,1,60.9090919494629,95.7142868041992,59.0,52.6666679382324,0.0,2,1,2,2,2,2
43392,62,5,1527,7,3,7,1,2,27.615385055542003,59.8333320617676,46.75,28.6666660308838,71.8000030517578,1,1,1,2,1,2
18770,116,14,1617,8,3,10,1,2,25.555555343627898,35.384616851806605,76.0,77.3333358764648,30.6666660308838,1,1,1,3,2,1
48611,110,11,2379,3,2,11,1,2,48.0434799194336,138.125,188.66667175293,179.66667175293,12.277777671814,1,2,2,3,2,2
59421,123,3,1006,12,2,9,1,2,33.8571434020996,79.0,113.5,82.3333358764648,0.0,2,2,2,2,1,2
13932,43,17,452,4,3,13,1,2,32.1538467407227,59.7142868041992,37.1666679382324,32.5,41.7999992370605,2,1,1,2,2,1
55584,94,6,949,9,2,10,1,2,40.07692337036129,74.42857360839841,41.3333320617676,45.5,0.0,0,0,0,2,1,2
20536,152,19,3586,4,3,11,1,2,50.375,50.375,33.5,33.6666679382324,134.33332824707,2,0,0,2,1,2
6264,100,8,2483,9,3,14,1,2,22.5,63.4000015258789,29.2000007629395,24.7999992370605,0.0,1,1,1,2,1,2
53598,120,16,642,5,2,6,1,2,39.4000015258789,56.2857131958008,35.3333320617676,30.3333339691162,3.9400000572204603,2,1,1,2,2,2
18283,63,9,3385,3,3,10,1,2,26.4166660308838,63.4000015258789,15.7272729873657,13.0909090042114,14.4090909957886,1,1,1,3,1,0
31177,157,23,2136,7,3,7,1,2,20.4545459747314,37.5,38.0,37.0,225.0,1,1,1,2,2,2
26989,81,12,2678,6,3,7,1,2,50.6875,115.857139587402,102.875,99.875,540.666687011719,1,1,1,3,2,2
35616,41,7,92,9,1,10,1,2,47.5,95.0,57.4000015258789,56.5999984741211,0.0,2,2,1,2,2,2
59035,21,3,1032,10,2,7,1,2,33.228572845459,72.6875,40.92856979370121,49.1666679382324,7.04848480224609,1,1,1,2,2,2
59113,21,3,3145,5,3,7,1,2,17.714284896850604,41.3333320617676,42.3333320617676,60.5,15.5,1,2,1,2,1,2
60081,84,3,2671,8,2,10,1,2,27.0,37.7999992370605,15.8333330154419,15.6666669845581,18.8999996185303,1,1,1,2,1,2
22694,124,19,1155,7,3,10,1,2,41.0,41.0,35.0,47.0,16.3999996185303,1,1,1,2,2,2
3595,88,0,1944,5,3,9,1,2,23.0,39.42856979370121,32.5,73.0,138.0,2,2,2,2,2,2
56269,6,21,3167,17,2,10,1,2,46.6428565979004,72.55555725097659,118.0,99.6666641235352,20.40625,2,2,2,2,1,2
57404,87,21,723,13,3,10,1,2,41.42856979370121,58.0,48.3333320617676,72.5,0.0,2,2,1,2,2,2
31513,157,23,2098,9,2,8,1,2,34.2000007629395,171.0,53.3333320617676,60.6666679382324,34.2000007629395,2,1,1,2,1,2
34268,121,18,3588,3,2,12,1,2,35.57143020629879,41.5,44.3333320617676,38.6666679382324,0.0,1,1,1,2,2,2
52042,3,10,475,14,3,10,1,2,34.4000015258789,86.0,66.5714263916016,78.8000030517578,86.0,1,1,1,3,2,2
23874,32,4,874,5,3,13,1,1,24.2999992370605,54.0,20.3333339691162,20.1666660308838,12.1499996185303,1,1,1,3,1,2
53272,72,16,539,6,2,9,1,2,11.0,15.3999996185303,19.0,13.0,0.0,1,1,1,2,2,2
59340,123,3,3244,14,3,9,1,2,54.0416679382324,108.083335876465,207.0,338.0,43.233333587646506,2,2,2,2,1,2
18823,116,14,3317,9,0,12,1,2,42.111110687255895,54.1428565979004,69.6666641235352,56.6666679382324,9.47500038146973,2,2,1,2,2,2
14550,53,17,1461,7,1,13,1,2,55.7142868041992,48.75,20.3999996185303,18.6000003814697,0.0,2,2,1,2,2,4
33514,37,18,1684,7,2,9,1,2,30.375,40.5,30.25,40.6666679382324,3.796875,2,2,1,2,1,2
19440,147,14,1133,4,3,9,1,2,27.692308425903303,40.0,29.1666660308838,46.25,0.0,2,2,2,2,2,2
45534,133,15,3168,8,2,12,1,2,45.8666648864746,98.2857131958008,67.0,70.5999984741211,0.0,2,2,1,2,1,2
32213,137,23,1824,9,2,11,1,2,66.2857131958008,77.3333358764648,36.75,79.25,0.0,1,1,1,2,2,2
40093,73,20,1204,4,3,7,1,1,32.5675659179688,109.545455932617,75.5,54.6363639831543,301.25,2,1,1,3,2,4
30935,26,23,675,7,0,14,1,2,84.44444274902341,126.666664123535,32.25,31.0833339691162,0.0,2,2,2,2,2,2
4911,1,0,2371,6,2,12,1,2,30.375,48.5999984741211,59.75,61.75,9.72000026702881,2,1,1,2,2,2
45451,60,15,533,9,3,13,1,2,43.4444427490234,55.8571434020996,97.0,49.25,48.875,1,1,1,2,2,1
49488,14,11,3167,8,2,13,1,2,58.2999992370605,97.1666641235352,71.5,99.0,38.8666648864746,2,2,1,2,1,2
50179,2,10,3403,6,3,15,1,2,39.777778625488295,44.75,11.470588684082001,13.5833330154419,358.0,1,1,1,2,1,2
60782,16,3,3109,5,2,7,1,2,36.8918914794922,136.5,168.5,115.166664123535,0.0,2,2,1,2,1,2
